case,sample,s4,s5,fade,before_frontier,after_frontier,context_defect,memory_defect,call_defect,unexpected,before_goal,after_goal,before_vf11z,after_vf11z,before_return,after_return
1191,33,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1192,33,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1193,33,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1194,33,64,64,00000000,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1195,33,64,64,80000000,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1196,33,64,64,3f000000,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1197,33,64,64,3f800000,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1198,33,64,64,7fc12345,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1199,33,64,64,ff854321,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1200,33,64,48,00000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1201,33,64,48,80000000,quaternion,quaternion,1,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1202,33,64,48,3f000000,quaternion,quaternion,1,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1203,33,64,48,3f800000,quaternion,quaternion,1,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1204,33,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1205,33,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1206,33,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1207,33,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1208,33,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1209,33,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1210,33,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1211,33,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1212,33,128,64,00000000,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1213,33,128,64,80000000,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1214,33,128,64,3f000000,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1215,33,128,64,3f800000,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1216,33,128,64,7fc12345,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1217,33,128,64,ff854321,free,free,0,0,0,0,2064,2064,ffc54321,ffc54321,0,0
1218,33,64,128,00000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1219,33,64,128,80000000,quaternion,quaternion,1,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1220,33,64,128,3f000000,quaternion,quaternion,1,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1221,33,64,128,3f800000,quaternion,quaternion,1,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1222,33,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1223,33,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1224,34,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1225,34,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1226,34,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1227,34,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1228,34,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1229,34,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1230,34,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1231,34,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1232,34,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1233,34,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1234,34,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1235,34,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1236,34,64,48,00000000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1237,34,64,48,80000000,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1238,34,64,48,3f000000,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1239,34,64,48,3f800000,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1240,34,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1241,34,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1242,34,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1243,34,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1244,34,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1245,34,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1246,34,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1247,34,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1248,34,128,64,00000000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1249,34,128,64,80000000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1250,34,128,64,3f000000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1251,34,128,64,3f800000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1252,34,128,64,7fc12345,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1253,34,128,64,ff854321,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1254,34,64,128,00000000,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1255,34,64,128,80000000,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1256,34,64,128,3f000000,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1257,34,64,128,3f800000,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1258,34,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1259,34,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1260,35,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1261,35,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1262,35,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1263,35,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1264,35,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1265,35,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1266,35,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1267,35,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1268,35,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1269,35,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1270,35,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1271,35,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1272,35,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1273,35,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1274,35,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1275,35,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1276,35,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1277,35,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1278,35,64,80,00000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1279,35,64,80,80000000,quaternion,quaternion,1,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1280,35,64,80,3f000000,quaternion,quaternion,1,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1281,35,64,80,3f800000,quaternion,quaternion,1,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1282,35,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1283,35,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1284,35,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1285,35,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1286,35,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1287,35,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1288,35,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1289,35,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1290,35,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1291,35,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1292,35,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1293,35,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1294,35,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1295,35,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1296,36,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7f000000,7f000000,0,0
1297,36,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7f000000,7f000000,0,0
1298,36,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7f000000,7f000000,0,0
1299,36,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7f000000,7f000000,0,0
1300,36,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1301,36,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1302,36,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1303,36,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1304,36,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1305,36,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1306,36,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1307,36,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1308,36,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,00400001,00400001,0,0
1309,36,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00400001,00400001,0,0
1310,36,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,00400001,00400001,0,0
1311,36,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,00400001,00400001,0,0
1312,36,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1313,36,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1314,36,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,3f000001,3f000001,0,0
1315,36,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,3f000001,3f000001,0,0
1316,36,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,3f000001,3f000001,0,0
1317,36,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,3f000001,3f000001,0,0
1318,36,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1319,36,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1320,36,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1321,36,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1322,36,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1323,36,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1324,36,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1325,36,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1326,36,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,00400001,00400001,0,0
1327,36,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00400001,00400001,0,0
1328,36,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,00400001,00400001,0,0
1329,36,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,00400001,00400001,0,0
1330,36,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1331,36,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1332,37,64,256,00000000,free,free,0,0,0,0,2064,2064,bf000001,bf000001,0,0
1333,37,64,256,80000000,free,free,0,0,0,0,2064,2064,bf000001,bf000001,0,0
1334,37,64,256,3f000000,free,free,0,0,0,0,2064,2064,bf000001,bf000001,0,0
1335,37,64,256,3f800000,free,free,0,0,0,0,2064,2064,bf000001,bf000001,0,0
1336,37,64,256,7fc12345,free,free,0,0,0,0,2064,2064,bf000001,bf000001,0,0
1337,37,64,256,ff854321,free,free,0,0,0,0,2064,2064,bf000001,bf000001,0,0
1338,37,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1339,37,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1340,37,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1341,37,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1342,37,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1343,37,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1344,37,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,003fffff,003fffff,0,0
1345,37,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,003fffff,003fffff,0,0
1346,37,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,003fffff,003fffff,0,0
1347,37,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,003fffff,003fffff,0,0
1348,37,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1349,37,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1350,37,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,bf000001,bf000001,0,0
1351,37,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,bf000001,bf000001,0,0
1352,37,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,bf000001,bf000001,0,0
1353,37,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,bf000001,bf000001,0,0
1354,37,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1355,37,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1356,37,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1357,37,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1358,37,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1359,37,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1360,37,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1361,37,128,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1362,37,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,003fffff,003fffff,0,0
1363,37,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,003fffff,003fffff,0,0
1364,37,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,003fffff,003fffff,0,0
1365,37,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,003fffff,003fffff,0,0
1366,37,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1367,37,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1368,38,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
1369,38,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
1370,38,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
1371,38,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
1372,38,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
1373,38,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc00000,ffc00000,0,0
1374,38,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1375,38,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1376,38,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1377,38,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1378,38,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1379,38,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1380,38,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,007fffff,007fffff,0,0
1381,38,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,007fffff,007fffff,0,0
1382,38,64,48,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,007fffff,007fffff,0,0
1383,38,64,48,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,007fffff,007fffff,0,0
1384,38,64,48,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1385,38,64,48,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1386,38,64,80,00000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
1387,38,64,80,80000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
1388,38,64,80,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
1389,38,64,80,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,00000000,00000000,0,0
1390,38,64,80,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1391,38,64,80,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1392,38,128,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1393,38,128,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1394,38,128,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1395,38,128,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1396,38,128,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1397,38,128,64,ff854321,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1398,38,64,128,00000000,quaternion,quaternion,0,0,0,0,2048,2048,007fffff,007fffff,0,0
1399,38,64,128,80000000,quaternion,quaternion,0,0,0,0,2048,2048,007fffff,007fffff,0,0
1400,38,64,128,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,007fffff,007fffff,0,0
1401,38,64,128,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,007fffff,007fffff,0,0
1402,38,64,128,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1403,38,64,128,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1404,39,64,256,00000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc00000,ffc00000,0,0
1405,39,64,256,80000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc00000,ffc00000,0,0
1406,39,64,256,3f000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc00000,ffc00000,0,0
1407,39,64,256,3f800000,quaternion,quaternion,1,1,0,0,2048,2048,ffc00000,ffc00000,0,0
1408,39,64,256,7fc12345,quaternion,quaternion,1,1,0,0,2048,2048,ffc00000,ffc00000,0,0
1409,39,64,256,ff854321,quaternion,quaternion,1,1,0,0,2048,2048,ffc00000,ffc00000,0,0
1410,39,64,64,00000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1411,39,64,64,80000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1412,39,64,64,3f000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1413,39,64,64,3f800000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1414,39,64,64,7fc12345,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1415,39,64,64,ff854321,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1416,39,64,48,00000000,quaternion,quaternion,1,1,0,0,2048,2048,807fffff,807fffff,0,0
1417,39,64,48,80000000,quaternion,quaternion,1,1,0,0,2048,2048,80000000,80000000,0,0
1418,39,64,48,3f000000,quaternion,quaternion,1,1,0,0,2048,2048,80400000,80400000,0,0
1419,39,64,48,3f800000,quaternion,quaternion,1,1,0,0,2048,2048,807fffff,807fffff,0,0
1420,39,64,48,7fc12345,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1421,39,64,48,ff854321,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1422,39,64,80,00000000,quaternion,quaternion,1,0,0,0,2048,2048,00000000,00000000,0,0
1423,39,64,80,80000000,quaternion,quaternion,1,0,0,0,2048,2048,00000000,00000000,0,0
1424,39,64,80,3f000000,quaternion,quaternion,1,0,0,0,2048,2048,00000000,00000000,0,0
1425,39,64,80,3f800000,quaternion,quaternion,1,0,0,0,2048,2048,00000000,00000000,0,0
1426,39,64,80,7fc12345,quaternion,quaternion,1,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1427,39,64,80,ff854321,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1428,39,128,64,00000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1429,39,128,64,80000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1430,39,128,64,3f000000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1431,39,128,64,3f800000,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1432,39,128,64,7fc12345,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1433,39,128,64,ff854321,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1434,39,64,128,00000000,quaternion,quaternion,1,1,0,0,2048,2048,807fffff,807fffff,0,0
1435,39,64,128,80000000,quaternion,quaternion,1,1,0,0,2048,2048,80000000,80000000,0,0
1436,39,64,128,3f000000,quaternion,quaternion,1,1,0,0,2048,2048,80400000,80400000,0,0
1437,39,64,128,3f800000,quaternion,quaternion,1,1,0,0,2048,2048,807fffff,807fffff,0,0
1438,39,64,128,7fc12345,quaternion,quaternion,1,1,0,0,2048,2048,7fc12345,7fc12345,0,0
1439,39,64,128,ff854321,quaternion,quaternion,1,1,0,0,2048,2048,ffc54321,ffc54321,0,0
1440,40,64,256,00000000,quaternion,quaternion,0,0,0,0,2048,2048,bdba2d99,bdba2d99,0,0
1441,40,64,256,80000000,quaternion,quaternion,0,0,0,0,2048,2048,bdba2d99,bdba2d99,0,0
1442,40,64,256,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,bdba2d99,bdba2d99,0,0
1443,40,64,256,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,bdba2d99,bdba2d99,0,0
1444,40,64,256,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1445,40,64,256,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1446,40,64,64,00000000,quaternion,quaternion,0,0,0,0,2048,2048,6e57c49d,6e57c49d,0,0
1447,40,64,64,80000000,quaternion,quaternion,0,0,0,0,2048,2048,6e57c49d,6e57c49d,0,0
1448,40,64,64,3f000000,quaternion,quaternion,0,0,0,0,2048,2048,6e57c49d,6e57c49d,0,0
1449,40,64,64,3f800000,quaternion,quaternion,0,0,0,0,2048,2048,6e57c49d,6e57c49d,0,0
1450,40,64,64,7fc12345,quaternion,quaternion,0,0,0,0,2048,2048,7fc12345,7fc12345,0,0
1451,40,64,64,ff854321,quaternion,quaternion,0,0,0,0,2048,2048,ffc54321,ffc54321,0,0
1452,40,64,48,00000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
1453,40,64,48,80000000,quaternion,quaternion,0,0,0,0,2048,2048,ff800000,ff800000,0,0
