# Gmenu-textures DEVICE GTEX dump 2026-06-22T21:20:45+02:00
reached_frame=4560 crash_sigs=0 focus_end=  mCurrentFocus=Window{a022e5a u0 org.opengoal.gk.jak1/org.opengoal.gk.MainActivity}

## GMENU-DBG launch matrix-index decision probe (distinct)
GMENU-DBG s1=1e1a84 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1e1a84 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=500c
GMENU-DBG s1=1e1b24 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=100
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f23c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f45a4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=100
GMENU-DBG s1=1f45a4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f5764 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=1204
GMENU-DBG s1=1f5764 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=8
GMENU-DBG s1=1f5764 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=88
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4088
GMENU-DBG s1=1f77c4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f7d84 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=8
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4088
GMENU-DBG s1=1f8054 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f85e4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=8
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=4400c
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1f8a44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1f9de4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1fa674 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1fb064 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=400c
GMENU-DBG s1=1fca44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1fca44 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=1ffab4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=4008
GMENU-DBG s1=1ffab4 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=408c
GMENU-DBG s1=202b24 s6eq64=0 s6eq32=0 lc_matrix(s1+28)=0 s5flags=c
GMENU-DBG s1=202b24 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=c
GMENU-DBG s1=20dd64 s6eq64=0 s6eq32=1 lc_matrix(s1+28)=0 s5flags=1004

## GK-SPR3 menu HUD/2D sprite vertex dump (distinct, mode=2 HUD / mode=0 2D)
GK-SPR3 mode=1 idx=13 px=-540455.62 py=216627.11 pz=889714.94 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-540648.50 py=216629.30 pz=895856.94 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-540863.38 py=219431.47 pz=895683.38 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-541575.75 py=213644.17 pz=892700.88 sx=2048.0000 sy=2048.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-541918.75 py=388403.94 pz=921278.06 sx=4096.0000 sy=4096.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-543029.88 py=219456.39 pz=892700.88 sx=2048.0000 sy=2048.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-543259.25 py=216658.83 pz=892700.88 sx=2048.0000 sy=2048.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-543772.31 py=216667.30 pz=888637.19 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-544355.12 py=213611.12 pz=891392.75 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-544593.12 py=213608.30 pz=893276.50 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-544805.38 py=219443.45 pz=889470.31 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-545232.12 py=216642.19 pz=896290.19 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-545869.69 py=216688.36 pz=895856.88 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-546062.94 py=216705.06 pz=889715.19 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-547226.38 py=216703.70 pz=891682.44 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-547282.19 py=216725.17 pz=891933.38 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-547322.75 py=216704.80 pz=892187.81 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-548164.88 py=210582.17 pz=895387.88 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-548302.12 py=208829.11 pz=890119.19 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-548655.12 py=208814.16 pz=888155.62 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-548832.62 py=208822.41 pz=892380.44 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-549101.00 py=208819.00 pz=887257.31 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-549488.00 py=208805.38 pz=886712.38 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-549559.62 py=208804.62 pz=893500.25 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-550275.50 py=208779.08 pz=894201.50 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-550977.25 py=214602.47 pz=891627.56 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-551110.44 py=208793.58 pz=894756.00 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-552034.25 py=208778.53 pz=895144.31 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-552356.19 py=208768.31 pz=895234.19 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-552903.94 py=208769.34 pz=884787.50 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-552996.12 py=214607.75 pz=893917.38 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-553626.19 py=208761.73 pz=890063.06 sx=4096.0000 sy=4096.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-553810.50 py=211628.94 pz=890063.06 sx=40.9600 sy=40.9600 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-553904.56 py=208760.30 pz=884745.56 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-554348.31 py=208752.59 pz=895338.56 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-554678.44 py=208748.42 pz=895282.75 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-558030.19 py=208738.94 pz=887070.06 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-558659.62 py=211608.48 pz=892262.38 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-559243.19 py=214586.62 pz=891887.06 sx=6389.7598 sy=6389.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-575829.56 py=164316.84 pz=857026.12 sx=41264.8438 sy=40960.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24c9 flag=0
GK-SPR3 mode=1 idx=13 px=-590281.69 py=210286.83 pz=830086.81 sx=409.6000 sy=409.6000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=13 px=-9824031.00 py=8875283.00 pz=-15290451.00 sx=311774.4375 sy=311774.4375 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=0.00 py=0.00 pz=0.00 sx=0.0000 sy=0.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x0 flag=0
GK-SPR3 mode=1 idx=14 px=-2113334.50 py=7289238.50 pz=-18337190.00 sx=303937.8125 sy=303937.8125 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=25847.80 py=82613.22 pz=83273.77 sx=1024.1682 sy=638.5872 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=25881.22 py=82613.51 pz=84361.06 sx=4818.3394 sy=957.9613 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=25963.38 py=82639.17 pz=83653.05 sx=3640.2322 sy=992.2792 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=26061.99 py=82638.33 pz=83232.14 sx=1106.4177 sy=1010.6191 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=26153.99 py=82637.53 pz=83932.52 sx=4754.3237 sy=1022.6016 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=26159.30 py=82637.48 pz=83969.28 sx=2369.8967 sy=750.4162 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=26166.55 py=82637.42 pz=84010.41 sx=4688.6162 sy=848.5568 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=26219.78 py=82616.43 pz=82643.04 sx=2145.6433 sy=918.5165 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=26250.46 py=82636.70 pz=83260.56 sx=4308.9458 sy=711.7498 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=26368.35 py=82617.71 pz=85227.72 sx=3831.8430 sy=717.4983 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=26408.38 py=82635.34 pz=84544.94 sx=900.8045 sy=884.6697 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=26473.15 py=82618.62 pz=82960.12 sx=3472.7444 sy=980.6650 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=26499.33 py=82618.84 pz=85312.91 sx=1577.1458 sy=692.0486 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=26934.39 py=82630.80 pz=82207.37 sx=4261.7075 sy=735.5261 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=27175.28 py=82624.67 pz=84985.66 sx=991.2479 sy=614.7942 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=27638.93 py=82628.67 pz=81993.10 sx=2903.8557 sy=726.2725 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=27640.09 py=82624.71 pz=82152.97 sx=1111.0354 sy=724.9902 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=28126.90 py=82632.88 pz=85411.67 sx=1983.3518 sy=849.3853 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=28221.62 py=82619.69 pz=82352.76 sx=3546.5579 sy=790.8091 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=28230.50 py=82633.78 pz=85362.41 sx=1453.4241 sy=739.0362 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=28374.42 py=82618.37 pz=84590.08 sx=1671.9299 sy=801.0379 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=28387.97 py=82635.13 pz=85084.79 sx=4374.6401 sy=868.5997 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=28532.31 py=82617.01 pz=84355.61 sx=3559.1262 sy=636.6719 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=28608.07 py=82637.04 pz=83458.83 sx=1657.5295 sy=972.7740 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=28639.05 py=82616.09 pz=84540.80 sx=4351.2646 sy=937.1511 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=28895.67 py=82639.52 pz=82769.20 sx=2004.3020 sy=847.2547 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=36421.66 py=82105.82 pz=46115.27 sx=4152.8677 sy=731.1444 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=36429.57 py=82105.89 pz=46079.62 sx=4810.4277 sy=632.0087 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=36609.15 py=82107.44 pz=45343.83 sx=4379.8301 sy=939.0143 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=36612.40 py=82107.47 pz=45321.18 sx=2955.5813 sy=740.2787 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=36801.49 py=82109.10 pz=47249.22 sx=863.3670 sy=878.6268 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=36808.16 py=82109.16 pz=45014.88 sx=830.5633 sy=832.9031 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=36954.55 py=82110.42 pz=47322.08 sx=879.8299 sy=923.0363 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=37599.19 py=82115.98 pz=44405.31 sx=3798.3464 sy=1020.7598 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=37792.46 py=82117.65 pz=47764.64 sx=3588.0183 sy=791.6724 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=38016.25 py=82119.58 pz=47854.66 sx=1248.0813 sy=910.2248 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=38663.47 py=82125.16 pz=47714.98 sx=1091.9451 sy=982.0878 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=38858.11 py=82126.84 pz=47638.50 sx=2838.3508 sy=1004.1295 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=38915.50 py=82127.34 pz=44501.79 sx=4091.8821 sy=961.5178 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=39133.64 py=82129.22 pz=47551.54 sx=1474.9329 sy=757.6883 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=39526.06 py=82132.61 pz=45092.85 sx=1433.2766 sy=876.9194 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=39536.79 py=82132.70 pz=47083.12 sx=2182.7537 sy=843.8081 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=39827.24 py=82135.20 pz=46281.81 sx=3722.7307 sy=988.1910 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=39834.31 py=82135.27 pz=46298.12 sx=4293.2900 sy=841.8087 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=39843.55 py=82135.34 pz=46014.05 sx=1124.2893 sy=862.3173 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b9 flag=0
GK-SPR3 mode=1 idx=14 px=39843.71 py=82135.35 pz=46196.49 sx=3936.9626 sy=615.6885 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=39847.83 py=82135.38 pz=45953.14 sx=2840.0515 sy=919.6245 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b3 flag=0
GK-SPR3 mode=1 idx=14 px=39892.64 py=82135.77 pz=46307.32 sx=3591.7454 sy=709.0764 mtx=0 uhx=0.00 uhy=0.00 tbp=0x24b1 flag=0
GK-SPR3 mode=1 idx=14 px=-497425.28 py=206809.95 pz=870614.62 sx=5808.9170 sy=5808.9170 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=14 px=-497821.19 py=210241.33 pz=840862.81 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-498455.34 py=210251.91 pz=845885.06 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-498571.53 py=208687.89 pz=829626.81 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-498597.53 py=206947.06 pz=882634.19 sx=5707.0464 sy=5707.0464 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=14 px=-499143.69 py=227279.41 pz=833589.44 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-499143.94 py=227279.41 pz=838018.00 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-500260.00 py=210282.02 pz=836426.00 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-500645.78 py=210288.45 pz=848709.94 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-500646.44 py=210288.47 pz=836085.31 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-500943.16 py=206707.89 pz=872647.00 sx=5707.0464 sy=5707.0464 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=14 px=-501052.91 py=210295.25 pz=835770.06 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-501478.34 py=210302.34 pz=835481.00 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-501489.44 py=206509.94 pz=880626.19 sx=5808.9170 sy=5808.9170 mtx=0 uhx=0.00 uhy=0.00 tbp=0x26e1 flag=0
GK-SPR3 mode=1 idx=14 px=-501743.94 py=206453.98 pz=879203.38 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-501747.72 py=227276.41 pz=830004.44 sx=9216.0000 sy=9216.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-501921.78 py=210309.75 pz=835218.81 sx=11264.0000 sy=11264.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-502088.56 py=206453.98 pz=878962.12 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-502483.12 py=206453.98 pz=878685.88 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-502557.22 py=206453.98 pz=878634.00 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-502769.81 py=206453.98 pz=878485.12 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-503151.47 py=206453.98 pz=878217.75 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-503265.81 py=206453.98 pz=878137.69 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-503356.00 py=208703.48 pz=836909.69 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-503955.38 py=208705.44 pz=822610.06 sx=10240.0000 sy=10240.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-503977.66 py=206453.98 pz=877639.38 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-504098.44 py=206453.98 pz=877554.69 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-504117.75 py=206453.98 pz=877541.12 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-504151.56 py=206453.98 pz=877517.50 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-504199.88 py=206453.98 pz=877483.75 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-504219.22 py=206453.98 pz=877470.25 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
GK-SPR3 mode=1 idx=14 px=-504224.06 py=206453.98 pz=877466.88 sx=1024.0000 sy=1024.0000 mtx=0 uhx=0.00 uhy=0.00 tbp=0x25d2 flag=0
